Date,holding,strategy_wealth,spy_wealth,switched,strategy_return,spy_return,strategy_drawdown,spy_drawdown
2002-08-01,XLP/IEF,0.99908016,0.97689262,False,,,0.00000000,0.00000000
2002-08-02,XLP/IEF,1.00201159,0.95499579,False,0.00293412,-0.02241478,0.00000000,-0.02241478
2002-08-05,XLP/IEF,0.99771818,0.92176480,False,-0.00428479,-0.03479700,-0.00428479,-0.05643181
2002-08-06,XLP/IEF,0.99407275,0.95279495,False,-0.00365376,0.03366384,-0.00792290,-0.02466768
2002-08-07,XLP/IEF,1.00696214,0.96941038,False,0.01296624,0.01743862,0.00000000,-0.00765923
2002-08-08,XLP/IEF,1.01675680,1.00077033,False,0.00972694,0.03234952,0.00000000,0.00000000
2002-08-09,XLP/IEF,1.02286806,1.00451175,False,0.00601054,0.00373853,0.00000000,0.00000000
2002-08-12,XLP/IEF,1.02224756,0.99713949,False,-0.00060663,-0.00733915,-0.00060663,-0.00733915
2002-08-13,XLP/IEF,1.02135371,0.97898322,False,-0.00087440,-0.01820835,-0.00148049,-0.02541386
2002-08-14,XLP/IEF,1.03657747,1.01474467,False,0.01490547,0.03652917,0.00000000,0.00000000
2002-08-15,XLP/IEF,1.02889528,1.02882932,False,-0.00741112,0.01387999,-0.00741112,0.00000000
2002-08-16,XLP/IEF,1.02320811,1.02574876,False,-0.00552745,-0.00299424,-0.01289760,-0.00299424
2002-08-19,XLP/IEF,1.02770005,1.04973606,False,0.00439005,0.02338516,-0.00856417,0.00000000
2002-08-20,XLP/IEF,1.03000411,1.03862297,False,0.00224196,-0.01058656,-0.00634141,-0.01058656
2002-08-21,XLP/IEF,1.02802607,1.05358765,False,-0.00192041,0.01440820,-0.00824965,0.00000000
2002-08-22,XLP/IEF,1.02789462,1.06382064,False,-0.00012787,0.00971252,-0.00837646,0.00000000
2002-08-23,XLP/IEF,1.02194478,1.04093295,False,-0.00578838,-0.02151462,-0.01411635,-0.02151462
2002-08-26,XLP/IEF,1.02336539,1.04819569,False,0.00139010,0.00697714,-0.01274587,-0.01468758
2002-08-27,XLP/IEF,1.02043740,1.03609193,False,-0.00286113,-0.01154723,-0.01557054,-0.02606522
2002-08-28,XLP/IEF,1.01689260,1.01342465,False,-0.00347381,-0.02187767,-0.01899025,-0.04737264
2002-08-29,XLP/IEF,1.01359646,1.01386451,False,-0.00324138,0.00043403,-0.02217008,-0.04695917
2002-08-30,XLP/IEF,1.01833702,1.00990293,False,0.00467696,-0.00390740,-0.01759681,-0.05068308
2002-09-03,XLP/IEF,1.01273112,0.97139094,False,-0.00550495,-0.03813436,-0.02300489,-0.08688467
2002-09-04,XLP/IEF,1.01662371,0.98525575,False,0.00384366,0.01427316,-0.01924965,-0.07385164
2002-09-05,XLP/IEF,1.01841747,0.97689262,False,0.00176442,-0.00848828,-0.01751920,-0.08171304
2002-09-06,XLP/IEF,1.01446998,0.99031745,False,-0.00387610,0.01374238,-0.02132739,-0.06909360
2002-09-09,XLP/IEF,1.02381149,0.99757941,False,0.00920826,0.00733296,-0.01231551,-0.06226730
2002-09-10,XLP/IEF,1.02536609,1.00902296,False,0.00151845,0.01147132,-0.01081576,-0.05151026
2002-09-11,XLP/IEF,1.02255409,1.00275096,False,-0.00274243,-0.00621592,-0.01352854,-0.05740600
2002-09-12,XLP/IEF,1.01847932,0.98426469,False,-0.00398490,-0.01843555,-0.01745952,-0.07478324
2002-09-13,XLP/IEF,1.02374622,0.98668582,False,0.00517134,0.00245984,-0.01237848,-0.07250736
2002-09-16,XLP/IEF,1.03135059,0.98910727,False,0.00742798,0.00245413,-0.00504244,-0.07023117
2002-09-17,XLP/IEF,1.01985243,0.96643980,False,-0.01114864,-0.02291710,-0.01613487,-0.09153878
2002-09-18,XLP/IEF,1.02068990,0.95675639,False,0.00082117,-0.01001967,-0.01532695,-0.10064126
2002-09-19,XLP/IEF,1.00865211,0.93199825,False,-0.01179377,-0.02587716,-0.02693996,-0.12391412
2002-09-20,XLP/IEF,1.00852119,0.93230809,False,-0.00012980,0.00033245,-0.02706627,-0.12362286
2002-09-23,XLP/IEF,1.00952374,0.92468159,False,0.00099408,-0.00818024,-0.02609909,-0.13079183
2002-09-24,XLP/IEF,1.00342268,0.90976016,False,-0.00604350,-0.01613683,-0.03198487,-0.14481810
2002-09-25,XLP/IEF,1.00333216,0.93230809,False,-0.00009021,0.02478448,-0.03207219,-0.12362286
2002-09-26,XLP/IEF,1.01406155,0.94756129,False,0.01069375,0.01636068,-0.02172141,-0.10928474
2002-09-27,XLP/IEF,1.00276692,0.91462336,False,-0.01113802,-0.03476073,-0.03261749,-0.14024665
2002-09-30,XLP/IEF,1.00075475,0.90401269,False,-0.00200661,-0.01160113,-0.03455865,-0.15022077
2002-10-01,XLP/IEF,1.01094255,0.94745079,False,0.01018012,0.04805031,-0.02473034,-0.10938861
2002-10-02,XLP/IEF,1.00984912,0.91904476,False,-0.00108160,-0.02998154,-0.02578519,-0.13609050
2002-10-03,XLP/IEF,1.00830364,0.90976016,False,-0.00153041,-0.01010244,-0.02727614,-0.14481810
2002-10-04,XLP/IEF,1.00329247,0.89306968,False,-0.00496991,-0.01834603,-0.03211048,-0.16050729
2002-10-07,XLP/IEF,1.00424615,0.87461209,False,0.00095055,-0.02066758,-0.03119045,-0.17785757
2002-10-08,XLP/IEF,1.01388158,0.88831756,False,0.00959469,0.01567034,-0.02189503,-0.16497432
2002-10-09,XLP/IEF,1.00988144,0.86322759,False,-0.00394537,-0.02824437,-0.02575401,-0.18855909
2002-10-10,XLP/IEF,1.00926206,0.89119097,False,-0.00061333,0.03239398,-0.02635154,-0.16227329
2002-10-11,XLP/IEF,1.01147102,0.93020825,False,0.00218870,0.04378106,-0.02422052,-0.12559673
2002-10-14,XLP/IEF,1.01961351,0.93540276,False,0.00805014,0.00558424,-0.01636536,-0.12071385
2002-10-15,XLP/IEF,1.01578260,0.98038754,False,-0.00375722,0.04809135,-0.02006109,-0.07842779
2002-10-16,XLP/IEF,1.00472286,0.95662391,False,-0.01088790,-0.02423902,-0.03073056,-0.10076580
2002-10-17,XLP/IEF,1.00439177,0.97563484,False,-0.00032954,0.01987294,-0.03104998,-0.08289537
2002-10-18,XLP/IEF,1.01186552,0.97972480,False,0.00744107,0.00419210,-0.02383995,-0.07905078
2002-10-21,XLP/IEF,1.02119005,0.99663492,False,0.00921518,0.01726007,-0.01484445,-0.06315513
2002-10-22,XLP/IEF,1.01165927,0.98945100,False,-0.00933301,-0.00720817,-0.02403892,-0.06990806
2002-10-23,XLP/IEF,1.01269692,0.99696752,False,0.00102569,0.00759666,-0.02303788,-0.06284247
2002-10-24,XLP/IEF,1.00720986,0.97662941,False,-0.00541827,-0.02039998,-0.02833132,-0.08196046
2002-10-25,XLP/IEF,1.01286092,0.99696752,False,0.00561061,0.02082480,-0.02287967,-0.06284247
2002-10-28,XLP/IEF,1.00187493,0.99044610,False,-0.01084649,-0.00654126,-0.03347800,-0.06897267
2002-10-29,XLP/IEF,1.01360058,0.97895116,False,0.01170370,-0.01160582,-0.02216611,-0.07977800
2002-10-30,XLP/IEF,1.01580528,0.98845676,False,0.00217512,0.00970998,-0.02003921,-0.07084266
2002-10-31,XLP/IEF,1.01356547,0.97839846,False,-0.00220495,-0.01017576,-0.02219998,-0.08029754
2002-11-01,XLP/IEF,1.01692239,0.99774057,False,0.00331198,0.01976915,-0.01896152,-0.06211580
2002-11-04,XLP/IEF,1.00374104,1.00724610,False,-0.01296200,0.00952706,-0.03167774,-0.05318052
2002-11-05,XLP/IEF,1.00731693,1.01520430,False,0.00356256,0.00790095,-0.02822803,-0.04569975
2002-11-06,XLP/IEF,1.00699472,1.02835707,False,-0.00031987,0.01295579,-0.02853887,-0.03333604
2002-11-07,XLP/IEF,1.01065581,1.00315693,False,0.00363567,-0.02450525,-0.02500697,-0.05702438
2002-11-08,XLP/IEF,1.00868822,0.99088771,False,-0.00194685,-0.01223061,-0.02690513,-0.06855755
2002-11-11,XLP/IEF,1.00850638,0.97552460,False,-0.00018027,-0.01550439,-0.02708055,-0.08299900
2002-11-12,XLP/IEF,0.99211978,0.98326134,False,-0.01624839,0.00793085,-0.04288892,-0.07572640
2002-11-13,XLP/IEF,0.99985979,0.98425637,False,0.00780149,0.00101197,-0.03542203,-0.07479106
2002-11-14,XLP/IEF,1.00014954,1.00282536,False,0.00028979,0.01886602,-0.03514250,-0.05733606
2002-11-15,XLP/IEF,1.00395563,1.01023034,False,0.00380552,0.00738412,-0.03147072,-0.05037532
2002-11-18,XLP/IEF,1.00220790,1.00006200,False,-0.00174084,-0.01006537,-0.03315678,-0.05993364
2002-11-19,XLP/IEF,1.00557973,0.99873560,False,0.00336440,-0.00132632,-0.02990393,-0.06118047
2002-11-20,XLP/IEF,1.00231463,1.02095170,False,-0.00324698,0.02224423,-0.03305381,-0.04029715
2002-11-21,XLP/IEF,0.99326163,1.03996264,False,-0.00903209,0.01862080,-0.04178736,-0.02242672
2002-11-22,XLP/IEF,0.99267222,1.03255707,False,-0.00059341,-0.00712099,-0.04235597,-0.02938801
2002-11-25,XLP/IEF,0.98869972,1.03322092,False,-0.00400183,0.00064292,-0.04618830,-0.02876398
2002-11-26,XLP/IEF,0.98997503,1.01354621,False,0.00128989,-0.01904212,-0.04495799,-0.04725838
2002-11-27,XLP/IEF,0.99116037,1.04206339,False,0.00119734,0.02813604,-0.04381448,-0.02045200
2002-11-29,XLP/IEF,0.98890880,1.03874628,False,-0.00227165,-0.00318321,-0.04598660,-0.02357010
2002-12-02,XLP/IEF,0.98481640,1.04040458,False,-0.00413829,0.00159643,-0.04993458,-0.02201129
2002-12-03,XLP/IEF,0.98770651,1.02647824,False,0.00293466,-0.01338550,-0.04714646,-0.03510217
2002-12-04,XLP/IEF,0.99680561,1.02183590,False,0.00921236,-0.00452258,-0.03836844,-0.03946599
2002-12-05,XLP/IEF,0.99325912,1.01056191,False,-0.00355786,-0.01103308,-0.04178978,-0.05006364
2002-12-06,XLP/IEF,0.99921600,1.01719364,False,0.00599731,0.00656242,-0.03604310,-0.04382976
2002-12-09,XLP/IEF,0.99964556,0.98922994,False,0.00042990,-0.02749103,-0.03562870,-0.07011587
2002-12-10,XLP/IEF,1.00586533,1.00249327,False,0.00622197,0.01340774,-0.02962841,-0.05764822
2002-12-11,XLP/IEF,1.00458236,1.00337812,False,-0.00127549,0.00088265,-0.03086611,-0.05681646
2002-12-12,XLP/IEF,1.00180411,1.00326704,False,-0.00276558,-0.00011071,-0.03354632,-0.05692088
2002-12-13,XLP/IEF,1.00020478,0.98746173,False,-0.00159645,-0.01575384,-0.03508922,-0.07177799
2002-12-16,XLP/IEF,1.00057935,1.01299344,False,0.00037450,0.02585590,-0.03472786,-0.04777798
2002-12-17,XLP/IEF,0.99660781,1.00415137,False,-0.00396924,-0.00872866,-0.03855926,-0.05608960
2002-12-18,XLP/IEF,0.99896563,0.99254639,False,0.00236585,-0.01155700,-0.03628464,-0.06699837
2002-12-19,XLP/IEF,0.99519414,0.98547200,False,-0.00377540,-0.00712751,-0.03992305,-0.07364836
2002-12-20,XLP/IEF,1.00347196,0.99953382,False,0.00831780,0.01426912,-0.03193732,-0.06043013
2002-12-23,XLP/IEF,1.00465722,0.99986669,False,0.00118116,0.00033302,-0.03079388,-0.06011724
2002-12-24,XLP/IEF,1.00656183,0.99242529,False,0.00189577,-0.00744239,-0.02895649,-0.06711221
2002-12-26,XLP/IEF,1.00708782,0.99286931,False,0.00052257,0.00044741,-0.02844905,-0.06669483
2002-12-27,XLP/IEF,1.00617054,0.97054433,False,-0.00091083,-0.02248532,-0.02933397,-0.08768049
2002-12-30,XLP/IEF,1.01008802,0.97865250,False,0.00389345,0.00835426,-0.02555473,-0.08005874
2002-12-31,XLP/IEF,1.00796772,0.97998515,False,-0.00209912,0.00136171,-0.02760020,-0.07880605
2003-01-02,XLP/IEF,1.00943335,1.01152916,False,0.00145405,0.03218826,-0.02618629,-0.04915442
2003-01-03,XLP/IEF,1.00975332,1.01463970,False,0.00031698,0.00307509,-0.02587761,-0.04623048
2003-01-06,XLP/IEF,1.01229075,1.03252221,False,0.00251292,0.01762450,-0.02342972,-0.02942078
2003-01-07,XLP/IEF,1.00935181,1.02996730,False,-0.00290326,-0.00247444,-0.02626495,-0.03182242
2003-01-08,XLP/IEF,1.00750959,1.01508352,False,-0.00182516,-0.01445073,-0.02804217,-0.04581329
2003-01-09,XLP/IEF,1.00648380,1.03085586,False,-0.00101814,0.01553797,-0.02903176,-0.03098716
2003-01-10,XLP/IEF,1.00852151,1.03363307,False,0.00202459,0.00269409,-0.02706595,-0.02837656
2003-01-13,XLP/IEF,1.01066146,1.03330001,False,0.00212187,-0.00032223,-0.02500151,-0.02868964
2003-01-14,XLP/IEF,1.01334587,1.03663149,False,0.00265609,0.00322411,-0.02241183,-0.02555803
2003-01-15,XLP/IEF,1.00943335,1.02630205,False,-0.00386099,-0.00996443,-0.02618629,-0.03526779
2003-01-16,XLP/IEF,1.01680165,1.02208117,False,0.00729944,-0.00411271,-0.01907800,-0.03923545
2003-01-17,XLP/IEF,1.01584084,1.00697561,False,-0.00094493,-0.01477921,-0.02000490,-0.05343479
2003-01-21,XLP/IEF,1.01377352,0.99131443,False,-0.00203508,-0.01555269,-0.02199927,-0.06815643
2003-01-22,XLP/IEF,1.00979563,0.97931902,False,-0.00392385,-0.01210051,-0.02583680,-0.07943221
2003-01-23,XLP/IEF,1.00521703,0.98531650,False,-0.00453418,0.00612413,-0.03025383,-0.07379453
2003-01-24,XLP/IEF,0.99515182,0.95943702,False,-0.01001297,-0.02626514,-0.03996387,-0.09812145
2003-01-27,XLP/IEF,0.98708490,0.94633056,False,-0.00810623,-0.01366058,-0.04774614,-0.11044163
2003-01-28,XLP/IEF,0.98865215,0.95332788,False,0.00158776,0.00739416,-0.04623419,-0.10386410
2003-01-29,XLP/IEF,0.98119645,0.96054782,False,-0.00754128,0.00757341,-0.05342681,-0.09707729
2003-01-30,XLP/IEF,0.97433416,0.93777817,False,-0.00699380,-0.02370486,-0.06004695,-0.11848094
2003-01-31,XLP/IEF,0.98689194,0.95588220,False,0.01288857,0.01930524,-0.04793229,-0.10146301
2003-02-03,XLP/IEF,0.98787788,0.95777093,False,0.00099904,0.00197590,-0.04698113,-0.09968759
2003-02-04,XLP/IEF,0.98975737,0.94832985,False,0.00190255,-0.00985735,-0.04516797,-0.10856228
2003-02-05,XLP/IEF,0.98426312,0.94244287,False,-0.00555111,-0.00620773,-0.05046835,-0.11409609
2003-02-06,XLP/IEF,0.98234166,0.93799969,False,-0.00195218,-0.00471454,-0.05232201,-0.11827271
2003-02-07,XLP/IEF,0.97924991,0.92655945,False,-0.00314732,-0.01219642,-0.05530466,-0.12902663
2003-02-10,XLP/IEF,0.98164563,0.93311295,False,0.00244649,0.00707293,-0.05299347,-0.12286629
2003-02-11,XLP/IEF,0.97290399,0.92667093,False,-0.00890508,-0.00690379,-0.06142665,-0.12892184
2003-02-12,XLP/IEF,0.97505074,0.91189772,False,0.00220653,-0.01594224,-0.05935565,-0.14280877
2003-02-13,XLP/IEF,0.97736001,0.91467487,False,0.00236836,0.00304546,-0.05712787,-0.14019823
2003-02-14,XLP/IEF,0.98431456,0.93466809,False,0.00711565,0.02185827,-0.05041872,-0.12140445
2003-02-18,XLP/IEF,0.98763859,0.95110609,False,0.00337700,0.01758700,-0.04721199,-0.10595259
2003-02-19,XLP/IEF,0.98565947,0.94610819,False,-0.00200389,-0.00525483,-0.04912126,-0.11065066
2003-02-20,XLP/IEF,0.98254076,0.93666744,False,-0.00316409,-0.00997851,-0.05212993,-0.11952504
2003-02-21,XLP/IEF,0.98349747,0.94610819,False,0.00097371,0.01007909,-0.05120698,-0.11065066
2003-02-24,XLP/IEF,0.97882120,0.93078072,False,-0.00475473,-0.01620055,-0.05571824,-0.12505860
2003-02-25,XLP/IEF,0.98309725,0.93822206,False,0.00436857,0.00799472,-0.05159308,-0.11806369
2003-02-26,XLP/IEF,0.98204884,0.92455971,False,-0.00106643,-0.01456196,-0.05260449,-0.13090640
2003-02-27,XLP/IEF,0.98302486,0.93677787,False,0.00099386,0.01321512,-0.05166292,-0.11942123
2003-02-28,XLP/IEF,0.98266076,0.94299850,False,-0.00037038,0.00664045,-0.05201416,-0.11357379
2003-03-03,XLP/IEF,0.97966098,0.93400137,False,-0.00305272,-0.00954097,-0.05490809,-0.12203116
2003-03-04,XLP/IEF,0.97642783,0.91911786,False,-0.00330027,-0.01593522,-0.05802715,-0.13602179
2003-03-05,XLP/IEF,0.97366200,0.92689310,False,-0.00283260,0.00845946,-0.06069538,-0.12871300
2003-03-06,XLP/IEF,0.96949283,0.91911786,False,-0.00428195,-0.00838850,-0.06471744,-0.13602179
2003-03-07,XLP/IEF,0.97166245,0.92544892,False,0.00223789,0.00688819,-0.06262438,-0.13007054
2003-03-10,XLP/IEF,0.96543617,0.90323431,False,-0.00640787,-0.02400414,-0.06863096,-0.15095245
2003-03-11,XLP/IEF,0.97004553,0.89434931,False,0.00477439,-0.00983687,-0.06418424,-0.15930442
2003-03-12,XLP/IEF,0.97258426,0.90034692,False,0.00261712,0.00670611,-0.06173510,-0.15366662
2003-03-13,XLP/IEF,0.97757658,0.93144665,False,0.00513304,0.03454195,-0.05691894,-0.12443262
2003-03-14,XLP/IEF,0.97837818,0.93444572,False,0.00081999,0.00321979,-0.05614562,-0.12161348
2003-03-17,XLP/IEF,0.98842588,0.96387988,False,0.01026975,0.03149906,-0.04645248,-0.09394513
2003-03-18,XLP/IEF,0.98208656,0.96954455,False,-0.00641356,0.00587695,-0.05256810,-0.08862029
2003-03-19,XLP/IEF,0.98815664,0.97698615,False,0.00618081,0.00767535,-0.04671221,-0.08162513
2003-03-20,XLP/IEF,0.98744737,0.97909646,False,-0.00071777,0.00216002,-0.04739646,-0.07964142
2003-03-21,XLP/IEF,0.99397141,0.99999553,False,0.00660698,0.02134526,-0.04110263,-0.05999612
2003-03-24,XLP/IEF,0.98490449,0.96676239,False,-0.00912191,-0.03323328,-0.04984961,-0.09123554
2003-03-25,XLP/IEF,0.98522528,0.97601850,False,0.00032570,0.00957434,-0.04954014,-0.08253472
2003-03-26,XLP/IEF,0.98451283,0.97111159,False,-0.00072313,-0.00502747,-0.05022744,-0.08714726
2003-03-27,XLP/IEF,0.98647612,0.97189245,False,0.00199417,0.00080408,-0.04833344,-0.08641325
2003-03-28,XLP/IEF,0.98199379,0.96698567,False,-0.00454378,-0.00504868,-0.05265760,-0.09102566
2003-03-31,XLP/IEF,0.98076199,0.94501619,False,-0.00125439,-0.02271955,-0.05384593,-0.11167714
2003-04-01,XLP/IEF,0.97857520,0.95951390,False,-0.00222968,0.01534122,-0.05595556,-0.09804918
2003-04-02,XLP/IEF,0.98548531,0.98270955,False,0.00706140,0.02417438,-0.04928928,-0.07624508
2003-04-03,XLP/IEF,0.98288087,0.97802631,False,-0.00264280,-0.00476564,-0.05180182,-0.08064737
2003-04-04,XLP/IEF,0.98415755,0.98382522,False,0.00129891,0.00592920,-0.05057019,-0.07519634
2003-04-07,XLP/IEF,0.98037156,0.98192909,False,-0.00384693,-0.00192731,-0.05422258,-0.07697873
2003-04-08,XLP/IEF,0.98802294,0.98349034,False,0.00780457,0.00158999,-0.04684120,-0.07551113
2003-04-09,XLP/IEF,0.98567784,0.97055408,False,-0.00237353,-0.01315342,-0.04910355,-0.08767132
2003-04-10,XLP/IEF,0.98597173,0.97590664,False,0.00029816,0.00551495,-0.04882003,-0.08263988
2003-04-11,XLP/IEF,0.98579082,0.97189245,False,-0.00018348,-0.00411329,-0.04899456,-0.08641325
2003-04-14,XLP/IEF,0.99319877,0.99196598,False,0.00751473,0.02065407,-0.04184801,-0.06754396
2003-04-15,XLP/IEF,0.99675352,1.00122216,False,0.00357910,0.00933114,-0.03841869,-0.05884308
2003-04-16,XLP/IEF,0.98321995,0.98415920,False,-0.01357765,-0.01704213,-0.05147470,-0.07488240
2003-04-17,XLP/IEF,0.99136286,0.99876851,False,0.00828188,0.01484446,-0.04361913,-0.06114953
2003-04-21,XLP/IEF,0.98674027,0.99977258,False,-0.00466287,0.00100531,-0.04807861,-0.06020570
2003-04-22,XLP/IEF,0.99588330,1.01861903,False,0.00926589,0.01885074,-0.03925821,-0.04248988
2003-04-23,XLP/IEF,0.99459510,1.02798661,False,-0.00129352,0.00919636,-0.04050095,-0.03368428
2003-04-24,XLP/IEF,0.99396810,1.01884191,False,-0.00063041,-0.00889574,-0.04110583,-0.04228037
2003-04-25,XLP/IEF,0.98705697,1.00624035,False,-0.00695307,-0.01236852,-0.04777308,-0.05412594
2003-04-28,XLP/IEF,0.99371979,1.02363761,False,0.00675019,0.01728937,-0.04134537,-0.03777238
2003-04-29,XLP/IEF,0.99738709,1.02720654,False,0.00369048,0.00348652,-0.03780748,-0.03441756
2003-04-30,XLP/IEF,0.99607680,1.02497623,False,-0.00131373,-0.00217123,-0.03907153,-0.03651406
2003-05-01,XLK,1.00698206,1.02486411,True,0.01094821,-0.00010939,-0.02855109,-0.03661946
2003-05-02,XLK,1.02806707,1.03947322,True,0.02093881,0.01425469,-0.00821010,-0.02288677
2003-05-05,XLK,1.02551136,1.03746639,True,-0.00248593,-0.00193063,-0.01067562,-0.02477321
2003-05-06,XLK,1.04404083,1.04727975,True,0.01806852,0.00945897,0.00000000,-0.01554857
2003-05-07,XLK,1.03126167,1.04148084,True,-0.01224010,-0.00553712,-0.01224010,-0.02099960
2003-05-08,XLK,1.01464908,1.03099758,True,-0.01610900,-0.01006572,-0.02815192,-0.03085395
2003-05-09,XLK,1.04276294,1.04527207,True,0.02770796,0.01384532,-0.00122399,-0.01743581
2003-05-12,XLK,1.05873679,1.05809692,True,0.01531878,0.01226939,0.00000000,-0.00538035
2003-05-13,XLK,1.05682008,1.05620097,True,-0.00181038,-0.00179184,-0.00181038,-0.00716255
2003-05-14,XLK,1.05298616,1.05397093,True,-0.00362779,-0.00211138,-0.00543160,-0.00925881
2003-05-15,XLK,1.06384811,1.06066159,True,0.01031539,0.00634805,0.00000000,-0.00296954
2003-05-16,XLK,1.05426388,1.05798531,True,-0.00900902,-0.00252321,-0.00900902,-0.00548526
2003-05-19,XLK,1.01592673,1.03322840,True,-0.03636391,-0.02340005,-0.04504533,-0.02875695
2003-05-20,XLK,1.01784401,1.03110905,True,0.00188723,-0.00205119,-0.04324311,-0.03074916
2003-05-21,XLK,1.01912174,1.03322840,True,0.00125533,0.00205541,-0.04204207,-0.02875695
2003-05-22,XLK,1.02998427,1.04348747,True,0.01065872,0.00992914,-0.03183147,-0.01911334
2003-05-23,XLK,1.03126167,1.04560689,True,0.00124021,0.00203109,-0.03063073,-0.01712108
2003-05-27,XLK,1.05809780,1.06389576,True,0.02602262,0.01749116,-0.00540520,0.00000000
2003-05-28,XLK,1.06512584,1.06690640,True,0.00664214,0.00282983,0.00000000,0.00000000
2003-05-29,XLK,1.06768187,1.06411904,True,0.00239974,-0.00261257,0.00000000,-0.00261257
2003-05-30,XLK,1.08301690,1.08118155,True,0.01436292,0.01603440,0.00000000,0.00000000
2003-06-02,XLK,1.07726618,1.08564196,False,-0.00530991,0.00412550,-0.00530991,0.00000000
2003-06-03,XLK,1.08685065,1.09010323,False,0.00889703,0.00410933,0.00000000,0.00000000
2003-06-04,XLK,1.10985238,1.10582743,False,0.02116365,0.01442451,0.00000000,0.00000000
2003-06-05,XLK,1.10985238,1.11129159,False,0.00000000,0.00494124,0.00000000,0.00000000
2003-06-06,XLK,1.09898985,1.10694258,False,-0.00978736,-0.00391347,-0.00978736,-0.00391347
2003-06-09,XLK,1.08301690,1.09567945,False,-0.01453421,-0.01017500,-0.02417932,-0.01404865
2003-06-10,XLK,1.09835119,1.10683124,False,0.01415887,0.01017797,-0.01036281,-0.00401366
2003-06-11,XLK,1.10537971,1.11854067,False,0.00639916,0.01057924,-0.00402996,0.00000000
2003-06-12,XLK,1.11049145,1.12199735,False,0.00462441,0.00309034,0.00000000,0.00000000
2003-06-13,XLK,1.08621134,1.11028869,False,-0.02186429,-0.01043554,-0.02186429,-0.01043554
2003-06-16,XLK,1.11304706,1.13370743,False,0.02470580,0.02109247,0.00000000,0.00000000
2003-06-17,XLK,1.11815855,1.13370743,False,0.00459233,0.00000000,0.00000000,0.00000000
2003-06-18,XLK,1.12902075,1.13270388,False,0.00971437,-0.00088519,0.00000000,-0.00088519
2003-06-19,XLK,1.12071482,1.11541829,False,-0.00735675,-0.01526046,-0.00735675,-0.01613215
2003-06-20,XLK,1.11943734,1.11295580,False,-0.00113988,-0.00220769,-0.00848825,-0.01830422
2003-06-23,XLK,1.09707305,1.10153982,False,-0.01997815,-0.01025735,-0.02829682,-0.02837382
2003-06-24,XLK,1.09260104,1.10265862,False,-0.00407631,0.00101566,-0.03225779,-0.02738697
2003-06-25,XLK,1.08173876,1.09157824,False,-0.00994167,-0.01004878,-0.04187876,-0.03716055
2003-06-26,XLK,1.10218543,1.10579296,False,0.01890168,0.01302217,-0.02376867,-0.02462229
2003-06-27,XLK,1.09387852,1.09303393,False,-0.00753676,-0.01153835,-0.03112629,-0.03587654
2003-06-30,XLK,1.09068441,1.09269794,False,-0.00291999,-0.00030739,-0.03395539,-0.03617290
2003-07-01,XLK,1.10601887,1.10277074,False,0.01405948,0.00921828,-0.02037331,-0.02728807
2003-07-02,XLK,1.12902075,1.11664922,False,0.02079701,0.01258509,0.00000000,-0.01504640
2003-07-03,XLK,1.11560268,1.10512111,False,-0.01188470,-0.01032384,-0.01188470,-0.02521490
2003-07-07,XLK,1.15393992,1.12705787,False,0.03436460,0.01985010,0.00000000,-0.00586532
2003-07-08,XLK,1.16288500,1.13209434,False,0.00775177,0.00446868,0.00000000,-0.00142284
2003-07-09,XLK,1.16160719,1.12571470,False,-0.00109883,-0.00563526,-0.00109883,-0.00705008
2003-07-10,XLK,1.13477114,1.11138928,False,-0.02310252,-0.01272562,-0.02417596,-0.01968599
2003-07-11,XLK,1.15074483,1.12190915,False,0.01407657,0.00946552,-0.01043970,-0.01040681
2003-07-14,XLK,1.15585607,1.12739386,False,0.00444168,0.00488873,-0.00604439,-0.00556895
2003-07-15,XLK,1.15777344,1.12493176,False,0.00165883,-0.00218389,-0.00439559,-0.00774068
2003-07-16,XLK,1.15393992,1.11832786,False,-0.00331111,-0.00587049,-0.00769214,-0.01356573
2003-07-17,XLK,1.11879827,1.10243475,False,-0.03045362,-0.01421149,-0.03791151,-0.02758443
2003-07-18,XLK,1.12135365,1.11373939,False,0.00228403,0.01025424,-0.03571407,-0.01761305
2003-07-21,XLK,1.09643472,1.09997304,False,-0.02222219,-0.01236047,-0.05714261,-0.02975581
2003-07-22,XLK,1.12007551,1.10993345,False,0.02156151,0.00905514,-0.03681318,-0.02097012
2003-07-23,XLK,1.12646472,1.11071717,False,0.00570427,0.00070609,-0.03131890,-0.02027883
2003-07-24,XLK,1.11049145,1.10232354,False,-0.01418001,-0.00755695,-0.04505480,-0.02768253
2003-07-25,XLK,1.13413273,1.12179807,False,0.02128903,0.01766680,-0.02472495,-0.01050479
2003-07-28,XLK,1.13604903,1.11765614,False,0.00168967,-0.00369222,-0.02307706,-0.01415822
2003-07-29,XLK,1.12518732,1.11250807,False,-0.00956095,-0.00460613,-0.03241738,-0.01869914
2003-07-30,XLK,1.11688147,1.10982185,False,-0.00738175,-0.00241457,-0.03955983,-0.02106856
2003-07-31,XLK,1.12454809,1.11239634,False,0.00686430,0.00231973,-0.03296707,-0.01879770
2003-08-01,XLK,1.11879827,1.10254701,False,-0.00511300,-0.00885415,-0.03791151,-0.02748541
2003-08-04,XLK,1.12838193,1.10254701,False,0.00856603,0.00000000,-0.02967024,-0.02748541
