,SPY,IWM,EFA,EEM,VNQ,DBC,IEF,TLT,TIP,SGOV,BIL
2010-10-29,0.07317214104872932,0.09393867264601846,0.07516045655496612,0.1235657364481273,0.15547709673106114,0.060525858407871,0.06349737181685006,0.041989965792686906,0.0613184796963363,0.00013679373074443335,0.00013679373074443335
2010-11-30,0.08115239377411937,0.154790680836367,0.04666244710652637,0.09841068450477647,0.11891451458646635,0.0707893637354744,0.032380111980083254,-0.0003274101715805833,0.0244684320080496,7.647372686986342e-05,7.647372686986342e-05
2010-12-31,0.1390643565044397,0.2018130791817458,0.12459877257671509,0.1495613779316014,0.1547806617454291,0.15946213136972737,0.003567622675486576,-0.023967304735592942,0.014759591274786321,-0.00027271844959875224,-0.00027271844959875224
2011-01-31,0.12903847207512387,0.157735542807193,0.09812758193727222,0.07342365794452724,0.15992635862348242,0.16809794950548873,0.0033678598055498776,-0.039559032093763796,0.009041542140916958,-0.0001636774851892231,-0.0001636774851892231
2011-02-28,0.16703875864379536,0.22375322973393852,0.15649456175046883,0.09407259032285872,0.19567663843198219,0.2059132506880041,-0.0053965375640735724,-0.029195365442970134,0.0190507027076717,-0.00010927304155938788,-0.00010927304155938788
2011-03-31,0.09694421484935234,0.15385604038190165,0.05365231337508311,0.08840861120832716,0.10832313453979803,0.17416667019617954,0.00496914354563871,-0.012794918285029794,0.030919088217743085,-5.463652077969394e-05,-5.463652077969394e-05
2011-04-29,0.10684792329067377,0.14868656138359942,0.11135194387475661,0.10473984625208793,0.13181447275869412,0.18394888265434428,0.019500334828957522,0.02008979997768967,0.039302219070911415,-1.0640467978939583e-07,-1.0640467978939583e-07
2011-05-31,0.10342661881313711,0.12148548115845476,0.11496610978412994,0.10404600896787453,0.14343309482177174,0.1375588374367041,0.03528180313875212,0.035492516282549236,0.03808253761693986,0.0001092969279749001,0.0001092969279749001
2011-06-30,0.08670507041639192,0.09794534102747574,0.09799529692337305,0.07164752062433036,0.11147054121670105,0.07508425733426191,0.02523310092206285,-0.0015537344375207984,0.0423948027348246,5.488059186795069e-05,5.488059186795069e-05
2011-07-29,0.03586358741073284,0.04031418388592295,0.02252118488710439,0.03472929050510437,0.08433860537384519,0.09474587693488676,0.051842805950121085,0.053279464127552134,0.07546981783710821,0.00016394539196235014,0.00016394539196235014
2011-08-31,-0.008538084947450869,-0.030131649278671707,-0.05412358814057902,-0.043261993037681024,0.008814881733045732,0.09160617151354841,0.07736083223988227,0.10696989257313522,0.06454800916329356,0.0001092969279749001,0.0001092969279749001
2011-09-30,-0.0836049636062457,-0.14871660969238834,-0.1519078383910151,-0.22866938147417024,-0.08873871251150059,-0.08626391116769849,0.09141580607005928,0.24075374336392313,0.05550414260886519,-0.00010927304155938788,-0.00010927304155938788
2011-10-31,0.023500005054000322,0.0031025498922917505,-0.05616200931160714,-0.06137227624128114,0.04184968376742185,-0.009550072636190149,0.058390206237818376,0.1543840702390548,0.05421090673996831,-0.0005453711790571747,-0.0005453711790571747
2011-11-30,0.008917304126772052,-0.02068088689222422,-0.06295232078076218,-0.08526034384667014,-0.01646026014285304,-0.017552050540941694,0.05158618525780867,0.15491458989434653,0.05689544752944181,-0.00027288647895507,-0.00027288647895507
2011-12-30,0.026883665265858836,0.003665454627905712,-0.06536994589554462,-0.08365346723092487,0.0682214172965124,-0.021397280510036448,0.07667710909907671,0.1760892977135151,0.0592376643390532,-0.00039280428619076213,-0.00039280428619076213
2012-01-31,0.0421062969483646,0.04296554193537758,-0.03403990715103569,-0.0021467763668964746,0.07199970298518255,-0.016148408741374853,0.0756764036020261,0.17045093486166127,0.06735622783474393,-0.00045768247114105765,-0.00045768247114105765
2012-02-29,0.08282499413407923,0.06365674054068132,0.019180074347664416,0.05134476955054354,0.05713020306266503,0.018252722000947963,0.04883300949188918,0.10346532607655048,0.05041818514487975,-0.0002402086097081091,-0.0002402086097081091
2012-03-30,0.12530624205103402,0.11194123134466641,0.054402969058405,0.059034260966854574,0.14083042063248152,0.029422201433729672,0.024852843203599484,0.02369715955418611,0.03909774364024546,-0.00041394363505248277,-0.00041394363505248277
2012-04-30,0.05908734938424931,0.0211618278808203,-0.019391267724636757,-0.02722497828859835,0.0862262543877304,-0.01930331070671787,0.05053562801966005,0.08736491692804987,0.04212007252518102,2.153461825724068e-05,2.153461825724068e-05
2012-05-31,-0.009535775140933539,-0.043223667084844625,-0.1251047789933455,-0.12829874622088133,0.04069713438406969,-0.125796254400825,0.06833986396436359,0.16228562618468073,0.057211167499714666,-0.00019645532454282133,-0.00019645532454282133
2012-06-29,0.04005125569736956,0.020886559695564383,-0.02642387479083705,-0.0360251381116361,0.09193953024819496,-0.059287587643703676,0.05727870367961016,0.1314785997471976,0.04498830178367724,-0.0005340172344824035,-0.0005340172344824035
2012-07-31,0.03690484029955854,-0.012515723141938634,-0.04600878919983631,-0.06852132519029083,0.07041667876159852,-0.02587123141565878,0.05541870132610888,0.15139505811507603,0.04385131601020836,-0.00042509429886650185,-0.00042509429886650185
2012-08-31,0.08097924013300695,0.06270985772366816,0.025274850184846154,-0.02652575271590324,0.09745712166201478,0.03341566752047895,0.033754999830996085,0.08150881273285096,0.031746816139460315,-0.000479491783659608,-0.000479491783659608
2012-09-28,0.10541843634635051,0.10541013486512496,0.05619560565880041,0.0713046984167052,0.08561150304949344,0.05489629967834728,0.029817844592227943,0.03845668434089006,0.04163702298779437,-0.0002615800934520629,-0.0002615800934520629
2012-10-31,0.04634174418760198,0.03917830446600898,0.04048236768466135,0.01600932564963195,0.02737979773652313,-0.01584152549981588,0.020091198583357422,0.028209470409398307,0.03222714308440494,1.112033065248097e-05,1.112033065248097e-05
2012-11-30,0.06808286929446855,0.06034776871172398,0.09699585045166748,0.06708264171752681,0.05002485887453603,0.0313954384342022,0.022575022548392998,0.01688479669352022,0.030644486691071948,-0.00031601807582284924,-0.00031601807582284924
2012-12-31,0.05610658954374706,0.07392519261302322,0.11664159886325665,0.11977353437997362,0.0661594492697627,0.017772216991228384,0.007290557324518082,-0.009730151978125406,0.020784047007375267,-0.0001089229356159016,-0.0001089229356159016
2013-01-31,0.09590927006015387,0.12103958171537266,0.12821423745373034,0.07139629652660559,0.07528283590447116,0.03140595528783108,-0.008050550158029524,-0.04199908028700097,0.005672582313693608,-0.00010905090164559095,-0.00010905090164559095
2013-02-28,0.07632715816830993,0.0977178035461379,0.07460587368565957,0.029379260487643888,0.08303455176335417,-0.0534846869775589,0.007174642569529738,-0.015035389638809765,0.00963630699610904,-0.0001089229356159016,-0.0001089229356159016
2013-03-28,0.09529592836225181,0.11951075260323524,0.07173588125240399,0.0024512857207235617,0.09118668499500299,-0.027447146418251134,0.014651691433050618,0.0012722259255252832,0.014363460063442857,-5.4525450822795474e-05,-5.4525450822795474e-05
2013-04-30,0.10009861155686378,0.09865498440130402,0.11529815971649598,0.023522960527402825,0.14081075500098322,-0.05937202065252428,0.027167477197145906,0.04592689214059137,0.016945480497330245,-0.000382291938381657,-0.000382291938381657
2013-05-31,0.13513699297519732,0.15994600196995562,0.10136713648963819,0.0025905114154196884,0.06761026396867259,-0.0293924335963322,-0.020677910807415045,-0.062127063484377465,-0.03416244836022708,-5.4191124099850496e-05,-5.4191124099850496e-05
2013-06-28,0.08962786740853979,0.10267070725689731,0.043892249392027294,-0.06464443031752959,0.02911205863991742,-0.05688085937157272,-0.035479848214623494,-0.06594662865051923,-0.057804221370401976,-0.00021887932741582183,-0.00021887932741582183
2013-07-31,0.12607569646612954,0.17365723801609834,0.08405589428023996,-0.0408183571682218,0.012683026498911648,-0.029691255959541474,-0.03631615231313906,-0.090075564889016,-0.04446731558059555,-0.00010943966370791092,-0.00010943966370791092
2013-08-30,0.06292972760776344,0.09467088810796154,0.05127629579474538,-0.0530228054011421,-0.04920235509947041,-0.008054842614570151,-0.044123687794458966,-0.08094177937426544,-0.054008326495660924,-0.00016415949556186638,-0.00016415949556186638
2013-09-30,0.08997222037725333,0.15253922708773215,0.13423910431940517,0.02545982926978263,0.004840579147830926,-0.04181445984347448,-0.01634146868093081,-0.057120526859141735,-0.024871310040712052,-0.0003274043465505416,-0.0003274043465505416
2013-10-31,0.11908098505327291,0.15286105762555835,0.11940578810342245,0.04398124327964742,0.025680586899923558,-0.02319986377628716,-0.01512232698490007,-0.04891628310723051,-0.031491851554197536,-0.0004918247966157197,-0.0004918247966157197
2013-11-29,0.1402172131939855,0.18772163301802913,0.12266646260585812,0.0464958586365522,-0.006214048749736856,-0.03954044322093711,-0.016827685944049958,-0.06161118397306753,-0.029155983820006753,-0.0006550150290283441,-0.0006550150290283441
2013-12-31,0.15435897352901812,0.17392504374763545,0.11955533107402982,0.02243987026047714,-0.0054403021355367565,-0.013306388861147322,-0.031315538932547876,-0.06102741128445874,-0.03369749070644337,-0.0004913889202914912,-0.0004913889202914912
2014-01-31,0.06629358795009585,0.09044601669382168,0.02373684984630564,-0.07702018877079739,0.013778807649122093,-0.05769380198567861,0.005862876514209442,0.012836689813598534,-0.011566318014167493,-0.0004366049521953297,-0.0004366049521953297
2014-02-28,0.1209974261400465,0.14555787210643634,0.10836867653873955,-0.01093272591531172,0.08466582652298887,0.004451435467259152,0.004900780346307115,0.009958364130930958,-0.005645429760997578,-0.00016429677774118523,-0.00016429677774118523
2014-03-31,0.09177861565297102,0.08765527216239233,0.05796302770758155,0.00382713919648095,0.06006034539470234,-0.0030134968550956376,-0.0015856899861765306,0.020367455261329326,-0.013204137324686671,-0.0003821316331866498,-0.0003821316331866498
2014-04-30,0.08833228645327568,0.05044547933034124,0.06796182117731658,0.012054450998135874,0.05276726916632901,0.02588950281981689,-0.005909255261766971,0.008923982702046224,-0.0068723946340543685,-0.0002181948753623153,-0.0002181948753623153
2014-05-30,0.0849251297659056,0.03524498738128867,0.07253886192554948,0.04421857634770271,0.08788109449715797,0.002185713741289147,0.019470094997046272,0.05679384053897513,0.02174338805778725,-0.00027287887096175134,-0.00027287887096175134
2014-06-30,0.09643960195428503,0.08698720455158643,0.08216186688543942,0.06771214576813467,0.09814264156380181,0.03307345019372443,0.02620379432252637,0.05881345981311886,0.035641183462336745,-0.00038203046606477553,-0.00038203046606477553
2014-07-31,0.06938432189256485,0.005130522235756746,0.04635724074808731,0.09529964707340444,0.07305650829852345,-0.023628942628073524,0.0156626425921903,0.05039134112220517,0.022616190165353517,-0.0005459704537980059,-0.0005459704537980059
